LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
FIN	PASSCAR	TOT	IDX2015	M	1963-04	42.54404102	
FIN	PASSCAR	TOT	IDX2015	M	1963-05	68.00650622	
FIN	PASSCAR	TOT	IDX2015	M	1963-06	62.93386265	
FIN	PASSCAR	TOT	IDX2015	M	1963-07	77.45706173	
FIN	PASSCAR	TOT	IDX2015	M	1963-08	62.69125796	
FIN	PASSCAR	TOT	IDX2015	M	1963-09	71.6455766	
FIN	PASSCAR	TOT	IDX2015	M	1963-10	51.03520525	
FIN	PASSCAR	TOT	IDX2015	M	1963-11	36.61125355	
FIN	PASSCAR	TOT	IDX2015	M	1963-12	17.84247236	
FIN	PASSCAR	TOT	IDX2015	M	1964-01	20.04796956	
FIN	PASSCAR	TOT	IDX2015	M	1964-02	35.7069997	
FIN	PASSCAR	TOT	IDX2015	M	1964-03	55.92038155	
FIN	PASSCAR	TOT	IDX2015	M	1964-04	90.88853969	
FIN	PASSCAR	TOT	IDX2015	M	1964-05	93.30355912	
FIN	PASSCAR	TOT	IDX2015	M	1964-06	94.05342817	
FIN	PASSCAR	TOT	IDX2015	M	1964-07	107.3305213	
FIN	PASSCAR	TOT	IDX2015	M	1964-08	113.4618035	
FIN	PASSCAR	TOT	IDX2015	M	1964-09	96.9426295	
FIN	PASSCAR	TOT	IDX2015	M	1964-10	101.6623935	
FIN	PASSCAR	TOT	IDX2015	M	1964-11	60.73939294	
FIN	PASSCAR	TOT	IDX2015	M	1964-12	35.47542249	
FIN	PASSCAR	TOT	IDX2015	M	1965-01	38.65133846	
FIN	PASSCAR	TOT	IDX2015	M	1965-02	47.16455766	
FIN	PASSCAR	TOT	IDX2015	M	1965-03	68.71226532	
FIN	PASSCAR	TOT	IDX2015	M	1965-04	71.62352163	
FIN	PASSCAR	TOT	IDX2015	M	1965-05	112.4583023	
FIN	PASSCAR	TOT	IDX2015	M	1965-06	149.731205	
FIN	PASSCAR	TOT	IDX2015	M	1965-07	125.9559452	
FIN	PASSCAR	TOT	IDX2015	M	1965-08	102.8092521	
FIN	PASSCAR	TOT	IDX2015	M	1965-09	102.9195269	
FIN	PASSCAR	TOT	IDX2015	M	1965-10	129.5619331	
FIN	PASSCAR	TOT	IDX2015	M	1965-11	95.63035867	
FIN	PASSCAR	TOT	IDX2015	M	1965-12	58.9529402	
FIN	PASSCAR	TOT	IDX2015	M	1966-01	50.11992391	
FIN	PASSCAR	TOT	IDX2015	M	1966-02	44.79364817	
FIN	PASSCAR	TOT	IDX2015	M	1966-03	100.6588923	
FIN	PASSCAR	TOT	IDX2015	M	1966-04	75.53827916	
FIN	PASSCAR	TOT	IDX2015	M	1966-05	110.5174648	
FIN	PASSCAR	TOT	IDX2015	M	1966-06	65.1834698	
FIN	PASSCAR	TOT	IDX2015	M	1966-07	109.3706062	
FIN	PASSCAR	TOT	IDX2015	M	1966-08	96.76618973	
FIN	PASSCAR	TOT	IDX2015	M	1966-09	41.55156728	
FIN	PASSCAR	TOT	IDX2015	M	1966-10	70.45460811	
FIN	PASSCAR	TOT	IDX2015	M	1966-11	55.11537507	
FIN	PASSCAR	TOT	IDX2015	M	1966-12	50.31841866	
FIN	PASSCAR	TOT	IDX2015	M	1967-01	33.42431009	
FIN	PASSCAR	TOT	IDX2015	M	1967-02	39.36812505	
FIN	PASSCAR	TOT	IDX2015	M	1967-03	70.50974554	
FIN	PASSCAR	TOT	IDX2015	M	1967-04	81.49312161	
FIN	PASSCAR	TOT	IDX2015	M	1967-05	91.70457365	
FIN	PASSCAR	TOT	IDX2015	M	1967-06	77.1593196	
FIN	PASSCAR	TOT	IDX2015	M	1967-07	81.46003915	
FIN	PASSCAR	TOT	IDX2015	M	1967-08	65.55840432	
FIN	PASSCAR	TOT	IDX2015	M	1967-09	51.18959005	
FIN	PASSCAR	TOT	IDX2015	M	1967-10	73.18942464	
FIN	PASSCAR	TOT	IDX2015	M	1967-11	29.65290988	
FIN	PASSCAR	TOT	IDX2015	M	1967-12	31.29600529	
FIN	PASSCAR	TOT	IDX2015	M	1968-01	17.58884018	
FIN	PASSCAR	TOT	IDX2015	M	1968-02	15.69211259	
FIN	PASSCAR	TOT	IDX2015	M	1968-03	34.96815813	
FIN	PASSCAR	TOT	IDX2015	M	1968-04	72.56085794	
FIN	PASSCAR	TOT	IDX2015	M	1968-05	70.60899291	
FIN	PASSCAR	TOT	IDX2015	M	1968-06	56.93491026	
FIN	PASSCAR	TOT	IDX2015	M	1968-07	44.62823588	
FIN	PASSCAR	TOT	IDX2015	M	1968-08	65.76792656	
FIN	PASSCAR	TOT	IDX2015	M	1968-09	23.55471011	
FIN	PASSCAR	TOT	IDX2015	M	1968-10	62.77947785	
FIN	PASSCAR	TOT	IDX2015	M	1968-11	30.46894384	
FIN	PASSCAR	TOT	IDX2015	M	1968-12	38.66236595	
FIN	PASSCAR	TOT	IDX2015	M	1969-01	32.71855099	
FIN	PASSCAR	TOT	IDX2015	M	1969-02	48.98409285	
FIN	PASSCAR	TOT	IDX2015	M	1969-03	83.32368428	
FIN	PASSCAR	TOT	IDX2015	M	1969-04	103.1841866	
FIN	PASSCAR	TOT	IDX2015	M	1969-05	111.1680865	
FIN	PASSCAR	TOT	IDX2015	M	1969-06	122.5043421	
FIN	PASSCAR	TOT	IDX2015	M	1969-07	95.72960604	
FIN	PASSCAR	TOT	IDX2015	M	1969-08	85.5953464	
FIN	PASSCAR	TOT	IDX2015	M	1969-09	68.30424834	
FIN	PASSCAR	TOT	IDX2015	M	1969-10	74.02751358	
FIN	PASSCAR	TOT	IDX2015	M	1969-11	61.74289416	
FIN	PASSCAR	TOT	IDX2015	M	1969-12	45.0031704	
FIN	PASSCAR	TOT	IDX2015	M	1970-01	65.70176164	
FIN	PASSCAR	TOT	IDX2015	M	1970-02	90.01736829	
FIN	PASSCAR	TOT	IDX2015	M	1970-03	89.91812092	
FIN	PASSCAR	TOT	IDX2015	M	1970-04	106.6468172	
FIN	PASSCAR	TOT	IDX2015	M	1970-05	125.3604609	
FIN	PASSCAR	TOT	IDX2015	M	1970-06	104.0002205	
FIN	PASSCAR	TOT	IDX2015	M	1970-07	73.9282662	
FIN	PASSCAR	TOT	IDX2015	M	1970-08	97.74763598	
FIN	PASSCAR	TOT	IDX2015	M	1970-09	86.41138037	
FIN	PASSCAR	TOT	IDX2015	M	1970-10	58.35745596	
FIN	PASSCAR	TOT	IDX2015	M	1970-11	75.45005927	
FIN	PASSCAR	TOT	IDX2015	M	1970-12	42.13602404	
FIN	PASSCAR	TOT	IDX2015	M	1971-01	84.52568026	
FIN	PASSCAR	TOT	IDX2015	M	1971-02	75.11923469	
FIN	PASSCAR	TOT	IDX2015	M	1971-03	93.60130124	
FIN	PASSCAR	TOT	IDX2015	M	1971-04	114.1565352	
FIN	PASSCAR	TOT	IDX2015	M	1971-05	263.9208227	
FIN	PASSCAR	TOT	IDX2015	M	1971-06	61.22460232	
FIN	PASSCAR	TOT	IDX2015	M	1971-07	22.81586855	
FIN	PASSCAR	TOT	IDX2015	M	1971-08	22.12113693	
FIN	PASSCAR	TOT	IDX2015	M	1971-09	31.5275825	
FIN	PASSCAR	TOT	IDX2015	M	1971-10	29.36619524	
FIN	PASSCAR	TOT	IDX2015	M	1971-11	24.81184352	
FIN	PASSCAR	TOT	IDX2015	M	1971-12	7.399443112	
FIN	PASSCAR	TOT	IDX2015	M	1972-01	166.8017534	
FIN	PASSCAR	TOT	IDX2015	M	1972-02	88.62790505	
FIN	PASSCAR	TOT	IDX2015	M	1972-03	87.19433187	
FIN	PASSCAR	TOT	IDX2015	M	1972-04	85.36376919	
FIN	PASSCAR	TOT	IDX2015	M	1972-05	105.4668762	
FIN	PASSCAR	TOT	IDX2015	M	1972-06	104.1104954	
FIN	PASSCAR	TOT	IDX2015	M	1972-07	75.85807626	
FIN	PASSCAR	TOT	IDX2015	M	1972-08	87.0950845	
FIN	PASSCAR	TOT	IDX2015	M	1972-09	81.98935848	
FIN	PASSCAR	TOT	IDX2015	M	1972-10	94.51658258	
FIN	PASSCAR	TOT	IDX2015	M	1972-11	82.50765032	
FIN	PASSCAR	TOT	IDX2015	M	1972-12	58.63314311	
FIN	PASSCAR	TOT	IDX2015	M	1973-01	147.9668073	
FIN	PASSCAR	TOT	IDX2015	M	1973-02	129.7273454	
FIN	PASSCAR	TOT	IDX2015	M	1973-03	146.6104265	
FIN	PASSCAR	TOT	IDX2015	M	1973-04	115.3475037	
FIN	PASSCAR	TOT	IDX2015	M	1973-05	106.0513329	
FIN	PASSCAR	TOT	IDX2015	M	1973-06	113.5610509	
FIN	PASSCAR	TOT	IDX2015	M	1973-07	90.35922036	
FIN	PASSCAR	TOT	IDX2015	M	1973-08	103.8678907	
FIN	PASSCAR	TOT	IDX2015	M	1973-09	142.4751192	
FIN	PASSCAR	TOT	IDX2015	M	1973-10	105.5881785	
FIN	PASSCAR	TOT	IDX2015	M	1973-11	73.10120475	
FIN	PASSCAR	TOT	IDX2015	M	1973-12	33.74410719	
FIN	PASSCAR	TOT	IDX2015	M	1974-01	88.48454774	
FIN	PASSCAR	TOT	IDX2015	M	1974-02	62.72434042	
FIN	PASSCAR	TOT	IDX2015	M	1974-03	74.01648609	
FIN	PASSCAR	TOT	IDX2015	M	1974-04	91.30758415	
FIN	PASSCAR	TOT	IDX2015	M	1974-05	101.0338268	
FIN	PASSCAR	TOT	IDX2015	M	1974-06	91.02086952	
FIN	PASSCAR	TOT	IDX2015	M	1974-07	100.0192981	
FIN	PASSCAR	TOT	IDX2015	M	1974-08	116.0642902	
FIN	PASSCAR	TOT	IDX2015	M	1974-09	105.0809142	
FIN	PASSCAR	TOT	IDX2015	M	1974-10	111.9951479	
FIN	PASSCAR	TOT	IDX2015	M	1974-11	85.0439721	
FIN	PASSCAR	TOT	IDX2015	M	1974-12	38.82777824	
FIN	PASSCAR	TOT	IDX2015	M	1975-01	154.7928211	
FIN	PASSCAR	TOT	IDX2015	M	1975-02	126.6727318	
FIN	PASSCAR	TOT	IDX2015	M	1975-03	147.6029002	
FIN	PASSCAR	TOT	IDX2015	M	1975-04	150.9221735	
FIN	PASSCAR	TOT	IDX2015	M	1975-05	118.9424641	
FIN	PASSCAR	TOT	IDX2015	M	1975-06	107.9149781	
FIN	PASSCAR	TOT	IDX2015	M	1975-07	108.5214898	
FIN	PASSCAR	TOT	IDX2015	M	1975-08	101.1771841	
FIN	PASSCAR	TOT	IDX2015	M	1975-09	109.2603314	
FIN	PASSCAR	TOT	IDX2015	M	1975-10	111.2121964	
FIN	PASSCAR	TOT	IDX2015	M	1975-11	35.00124059	
FIN	PASSCAR	TOT	IDX2015	M	1975-12	25.02136575	
FIN	PASSCAR	TOT	IDX2015	M	1976-01	106.9445593	
FIN	PASSCAR	TOT	IDX2015	M	1976-02	70.00248118	
FIN	PASSCAR	TOT	IDX2015	M	1976-03	90.70107242	
FIN	PASSCAR	TOT	IDX2015	M	1976-04	94.53863755	
FIN	PASSCAR	TOT	IDX2015	M	1976-05	94.35117029	
FIN	PASSCAR	TOT	IDX2015	M	1976-06	112.9545392	
FIN	PASSCAR	TOT	IDX2015	M	1976-07	81.80189121	
FIN	PASSCAR	TOT	IDX2015	M	1976-08	81.38284675	
FIN	PASSCAR	TOT	IDX2015	M	1976-09	102.8092521	
FIN	PASSCAR	TOT	IDX2015	M	1976-10	93.13814683	
FIN	PASSCAR	TOT	IDX2015	M	1976-11	63.58448433	
FIN	PASSCAR	TOT	IDX2015	M	1976-12	30.11606429	
FIN	PASSCAR	TOT	IDX2015	M	1977-01	120.5083671	
FIN	PASSCAR	TOT	IDX2015	M	1977-02	73.99443112	
FIN	PASSCAR	TOT	IDX2015	M	1977-03	95.43186392	
FIN	PASSCAR	TOT	IDX2015	M	1977-04	114.2116726	
FIN	PASSCAR	TOT	IDX2015	M	1977-05	87.52515645	
FIN	PASSCAR	TOT	IDX2015	M	1977-06	80.42345546	
FIN	PASSCAR	TOT	IDX2015	M	1977-07	73.74079894	
FIN	PASSCAR	TOT	IDX2015	M	1977-08	91.30758415	
FIN	PASSCAR	TOT	IDX2015	M	1977-09	94.45041767	
FIN	PASSCAR	TOT	IDX2015	M	1977-10	71.88818129	
FIN	PASSCAR	TOT	IDX2015	M	1977-11	64.62106801	
FIN	PASSCAR	TOT	IDX2015	M	1977-12	30.39175144	
FIN	PASSCAR	TOT	IDX2015	M	1978-01	116.9795716	
FIN	PASSCAR	TOT	IDX2015	M	1978-02	84.58081769	
FIN	PASSCAR	TOT	IDX2015	M	1978-03	83.74272875	
FIN	PASSCAR	TOT	IDX2015	M	1978-04	86.5437102	
FIN	PASSCAR	TOT	IDX2015	M	1978-05	74.03854106	
FIN	PASSCAR	TOT	IDX2015	M	1978-06	70.58693794	
FIN	PASSCAR	TOT	IDX2015	M	1978-07	60.89377774	
FIN	PASSCAR	TOT	IDX2015	M	1978-08	71.92126375	
FIN	PASSCAR	TOT	IDX2015	M	1978-09	79.71769636	
FIN	PASSCAR	TOT	IDX2015	M	1978-10	78.76933256	
FIN	PASSCAR	TOT	IDX2015	M	1978-11	57.76197171	
FIN	PASSCAR	TOT	IDX2015	M	1978-12	29.61982742	
FIN	PASSCAR	TOT	IDX2015	M	1979-01	119.9790478	
FIN	PASSCAR	TOT	IDX2015	M	1979-02	80.50064786	
FIN	PASSCAR	TOT	IDX2015	M	1979-03	101.3867064	
FIN	PASSCAR	TOT	IDX2015	M	1979-04	106.393185	
FIN	PASSCAR	TOT	IDX2015	M	1979-05	121.8316654	
FIN	PASSCAR	TOT	IDX2015	M	1979-06	98.24387285	
FIN	PASSCAR	TOT	IDX2015	M	1979-07	85.66151132	
FIN	PASSCAR	TOT	IDX2015	M	1979-08	91.05395198	
FIN	PASSCAR	TOT	IDX2015	M	1979-09	90.43641276	
FIN	PASSCAR	TOT	IDX2015	M	1979-10	96.20378794	
FIN	PASSCAR	TOT	IDX2015	M	1979-11	77.90918865	
FIN	PASSCAR	TOT	IDX2015	M	1979-12	34.6042511	
FIN	PASSCAR	TOT	IDX2015	M	1980-01	147.393378	
FIN	PASSCAR	TOT	IDX2015	M	1980-02	97.19626168	
FIN	PASSCAR	TOT	IDX2015	M	1980-03	99.35764894	
FIN	PASSCAR	TOT	IDX2015	M	1980-04	114.8181843	
FIN	PASSCAR	TOT	IDX2015	M	1980-05	112.8332368	
FIN	PASSCAR	TOT	IDX2015	M	1980-06	94.30706035	
FIN	PASSCAR	TOT	IDX2015	M	1980-07	89.96223086	
FIN	PASSCAR	TOT	IDX2015	M	1980-08	82.4414854	
FIN	PASSCAR	TOT	IDX2015	M	1980-09	92.93965208	
FIN	PASSCAR	TOT	IDX2015	M	1980-10	92.23389298	
FIN	PASSCAR	TOT	IDX2015	M	1980-11	66.29724589	
FIN	PASSCAR	TOT	IDX2015	M	1980-12	54.43167094	
FIN	PASSCAR	TOT	IDX2015	M	1981-01	116.3289499	
FIN	PASSCAR	TOT	IDX2015	M	1981-02	108.1355278	
FIN	PASSCAR	TOT	IDX2015	M	1981-03	108.8412869	
FIN	PASSCAR	TOT	IDX2015	M	1981-04	121.5780332	
FIN	PASSCAR	TOT	IDX2015	M	1981-05	112.337	
FIN	PASSCAR	TOT	IDX2015	M	1981-06	110.9585642	
FIN	PASSCAR	TOT	IDX2015	M	1981-07	93.79979599	
FIN	PASSCAR	TOT	IDX2015	M	1981-08	79.19940452	
FIN	PASSCAR	TOT	IDX2015	M	1981-09	90.49155019	
FIN	PASSCAR	TOT	IDX2015	M	1981-10	103.9450831	
FIN	PASSCAR	TOT	IDX2015	M	1981-11	75.14128966	
FIN	PASSCAR	TOT	IDX2015	M	1981-12	44.05480661	
FIN	PASSCAR	TOT	IDX2015	M	1982-01	147.0404984	
FIN	PASSCAR	TOT	IDX2015	M	1982-02	104.2538527	
FIN	PASSCAR	TOT	IDX2015	M	1982-03	125.1729937	
FIN	PASSCAR	TOT	IDX2015	M	1982-04	135.5829405	
FIN	PASSCAR	TOT	IDX2015	M	1982-05	112.7560444	
FIN	PASSCAR	TOT	IDX2015	M	1982-06	126.9704739	
FIN	PASSCAR	TOT	IDX2015	M	1982-07	109.1059466	
FIN	PASSCAR	TOT	IDX2015	M	1982-08	102.4674	
FIN	PASSCAR	TOT	IDX2015	M	1982-09	119.0637664	
FIN	PASSCAR	TOT	IDX2015	M	1982-10	162.6885011	
FIN	PASSCAR	TOT	IDX2015	M	1982-11	117.2442312	
FIN	PASSCAR	TOT	IDX2015	M	1982-12	57.56347697	
FIN	PASSCAR	TOT	IDX2015	M	1983-01	171.9956993	
FIN	PASSCAR	TOT	IDX2015	M	1983-02	109.3595788	
FIN	PASSCAR	TOT	IDX2015	M	1983-03	135.7814352	
FIN	PASSCAR	TOT	IDX2015	M	1983-04	123.772503	
FIN	PASSCAR	TOT	IDX2015	M	1983-05	183.9274391	
FIN	PASSCAR	TOT	IDX2015	M	1983-06	72.17489593	
FIN	PASSCAR	TOT	IDX2015	M	1983-07	79.25454195	
FIN	PASSCAR	TOT	IDX2015	M	1983-08	88.13166818	
FIN	PASSCAR	TOT	IDX2015	M	1983-09	116.5164172	
FIN	PASSCAR	TOT	IDX2015	M	1983-10	106.7019546	
FIN	PASSCAR	TOT	IDX2015	M	1983-11	91.14217186	
FIN	PASSCAR	TOT	IDX2015	M	1983-12	46.45879856	
FIN	PASSCAR	TOT	IDX2015	M	1984-01	173.4733824	
FIN	PASSCAR	TOT	IDX2015	M	1984-02	109.2272489	
FIN	PASSCAR	TOT	IDX2015	M	1984-03	142.651559	
FIN	PASSCAR	TOT	IDX2015	M	1984-04	134.0501199	
FIN	PASSCAR	TOT	IDX2015	M	1984-05	134.5243018	
FIN	PASSCAR	TOT	IDX2015	M	1984-06	130.5544069	
FIN	PASSCAR	TOT	IDX2015	M	1984-07	107.7605933	
FIN	PASSCAR	TOT	IDX2015	M	1984-08	105.6102335	
FIN	PASSCAR	TOT	IDX2015	M	1984-09	109.0177267	
FIN	PASSCAR	TOT	IDX2015	M	1984-10	118.192595	
FIN	PASSCAR	TOT	IDX2015	M	1984-11	100.1406004	
FIN	PASSCAR	TOT	IDX2015	M	1984-12	42.51095856	
FIN	PASSCAR	TOT	IDX2015	M	1985-01	184.6331982	
FIN	PASSCAR	TOT	IDX2015	M	1985-02	119.2512337	
FIN	PASSCAR	TOT	IDX2015	M	1985-03	143.3352631	
FIN	PASSCAR	TOT	IDX2015	M	1985-04	156.1712569	
FIN	PASSCAR	TOT	IDX2015	M	1985-05	153.5356877	
FIN	PASSCAR	TOT	IDX2015	M	1985-06	128.5032945	
FIN	PASSCAR	TOT	IDX2015	M	1985-07	122.3830397	
FIN	PASSCAR	TOT	IDX2015	M	1985-08	126.3419072	
FIN	PASSCAR	TOT	IDX2015	M	1985-09	123.6512006	
FIN	PASSCAR	TOT	IDX2015	M	1985-10	128.2937722	
FIN	PASSCAR	TOT	IDX2015	M	1985-11	99.34662145	
FIN	PASSCAR	TOT	IDX2015	M	1985-12	47.10942023	
FIN	PASSCAR	TOT	IDX2015	M	1986-01	206.4455656	
FIN	PASSCAR	TOT	IDX2015	M	1986-02	131.6792104	
FIN	PASSCAR	TOT	IDX2015	M	1986-03	138.6154991	
FIN	PASSCAR	TOT	IDX2015	M	1986-04	176.6382709	
FIN	PASSCAR	TOT	IDX2015	M	1986-05	156.5351639	
FIN	PASSCAR	TOT	IDX2015	M	1986-06	135.1528685	
FIN	PASSCAR	TOT	IDX2015	M	1986-07	126.9925289	
FIN	PASSCAR	TOT	IDX2015	M	1986-08	108.8302594	
FIN	PASSCAR	TOT	IDX2015	M	1986-09	131.2932484	
FIN	PASSCAR	TOT	IDX2015	M	1986-10	136.2776721	
FIN	PASSCAR	TOT	IDX2015	M	1986-11	91.43991399	
FIN	PASSCAR	TOT	IDX2015	M	1986-12	48.28936123	
FIN	PASSCAR	TOT	IDX2015	M	1987-01	201.3288121	
FIN	PASSCAR	TOT	IDX2015	M	1987-02	134.7007416	
FIN	PASSCAR	TOT	IDX2015	M	1987-03	150.4921016	
FIN	PASSCAR	TOT	IDX2015	M	1987-04	182.0748215	
FIN	PASSCAR	TOT	IDX2015	M	1987-05	166.2283241	
FIN	PASSCAR	TOT	IDX2015	M	1987-06	144.1733521	
FIN	PASSCAR	TOT	IDX2015	M	1987-07	131.6571555	
FIN	PASSCAR	TOT	IDX2015	M	1987-08	113.494886	
FIN	PASSCAR	TOT	IDX2015	M	1987-09	146.8420037	
FIN	PASSCAR	TOT	IDX2015	M	1987-10	141.7031952	
FIN	PASSCAR	TOT	IDX2015	M	1987-11	109.0066992	
FIN	PASSCAR	TOT	IDX2015	M	1987-12	58.08176881	
FIN	PASSCAR	TOT	IDX2015	M	1988-01	234.3892151	
FIN	PASSCAR	TOT	IDX2015	M	1988-02	152.2454718	
FIN	PASSCAR	TOT	IDX2015	M	1988-03	183.5414771	
FIN	PASSCAR	TOT	IDX2015	M	1988-04	177.1896452	
FIN	PASSCAR	TOT	IDX2015	M	1988-05	196.9729551	
FIN	PASSCAR	TOT	IDX2015	M	1988-06	172.9771455	
FIN	PASSCAR	TOT	IDX2015	M	1988-07	134.6897141	
FIN	PASSCAR	TOT	IDX2015	M	1988-08	157.0093458	
FIN	PASSCAR	TOT	IDX2015	M	1988-09	167.9265569	
FIN	PASSCAR	TOT	IDX2015	M	1988-10	147.3051581	
FIN	PASSCAR	TOT	IDX2015	M	1988-11	121.412621	
FIN	PASSCAR	TOT	IDX2015	M	1988-12	78.40542552	
FIN	PASSCAR	TOT	IDX2015	M	1989-01	278.8299837	
FIN	PASSCAR	TOT	IDX2015	M	1989-02	186.827668	
FIN	PASSCAR	TOT	IDX2015	M	1989-03	168.5220412	
FIN	PASSCAR	TOT	IDX2015	M	1989-04	184.1700438	
FIN	PASSCAR	TOT	IDX2015	M	1989-05	201.2847021	
FIN	PASSCAR	TOT	IDX2015	M	1989-06	172.0177543	
FIN	PASSCAR	TOT	IDX2015	M	1989-07	132.5172994	
FIN	PASSCAR	TOT	IDX2015	M	1989-08	148.3637968	
FIN	PASSCAR	TOT	IDX2015	M	1989-09	136.1894522	
FIN	PASSCAR	TOT	IDX2015	M	1989-10	154.0980895	
FIN	PASSCAR	TOT	IDX2015	M	1989-11	127.4997932	
FIN	PASSCAR	TOT	IDX2015	M	1989-12	68.27116588	
FIN	PASSCAR	TOT	IDX2015	M	1990-01	193.1905274	
FIN	PASSCAR	TOT	IDX2015	M	1990-02	107.3636038	
FIN	PASSCAR	TOT	IDX2015	M	1990-03	185.5595071	
FIN	PASSCAR	TOT	IDX2015	M	1990-04	173.1976953	
FIN	PASSCAR	TOT	IDX2015	M	1990-05	166.7135335	
FIN	PASSCAR	TOT	IDX2015	M	1990-06	133.0355912	
FIN	PASSCAR	TOT	IDX2015	M	1990-07	117.5971108	
FIN	PASSCAR	TOT	IDX2015	M	1990-08	108.6427922	
FIN	PASSCAR	TOT	IDX2015	M	1990-09	104.077413	
FIN	PASSCAR	TOT	IDX2015	M	1990-10	113.6272158	
FIN	PASSCAR	TOT	IDX2015	M	1990-11	85.1211645	
FIN	PASSCAR	TOT	IDX2015	M	1990-12	45.14652772	
FIN	PASSCAR	TOT	IDX2015	M	1991-01	132.9694263	
FIN	PASSCAR	TOT	IDX2015	M	1991-02	76.26609324	
FIN	PASSCAR	TOT	IDX2015	M	1991-03	97.78071844	
FIN	PASSCAR	TOT	IDX2015	M	1991-04	114.4322223	
FIN	PASSCAR	TOT	IDX2015	M	1991-05	90.74518237	
FIN	PASSCAR	TOT	IDX2015	M	1991-06	78.81344251	
FIN	PASSCAR	TOT	IDX2015	M	1991-07	79.55228407	
FIN	PASSCAR	TOT	IDX2015	M	1991-08	71.6455766	
FIN	PASSCAR	TOT	IDX2015	M	1991-09	78.5818653	
FIN	PASSCAR	TOT	IDX2015	M	1991-10	76.64102776	
FIN	PASSCAR	TOT	IDX2015	M	1991-11	71.87715381	
FIN	PASSCAR	TOT	IDX2015	M	1991-12	50.57205084	
FIN	PASSCAR	TOT	IDX2015	M	1992-01	113.8698205	
FIN	PASSCAR	TOT	IDX2015	M	1992-02	58.67725305	
FIN	PASSCAR	TOT	IDX2015	M	1992-03	69.6716566	
FIN	PASSCAR	TOT	IDX2015	M	1992-04	73.65257905	
FIN	PASSCAR	TOT	IDX2015	M	1992-05	62.94489014	
FIN	PASSCAR	TOT	IDX2015	M	1992-06	61.18049238	
FIN	PASSCAR	TOT	IDX2015	M	1992-07	57.30984479	
FIN	PASSCAR	TOT	IDX2015	M	1992-08	49.0282028	
FIN	PASSCAR	TOT	IDX2015	M	1992-09	87.30460673	
FIN	PASSCAR	TOT	IDX2015	M	1992-10	56.70333306	
FIN	PASSCAR	TOT	IDX2015	M	1992-11	37.03029802	
FIN	PASSCAR	TOT	IDX2015	M	1992-12	28.5281063	
FIN	PASSCAR	TOT	IDX2015	M	1993-01	69.23055716	
FIN	PASSCAR	TOT	IDX2015	M	1993-02	43.33802001	
FIN	PASSCAR	TOT	IDX2015	M	1993-03	64.1579136	
FIN	PASSCAR	TOT	IDX2015	M	1993-04	58.51184076	
FIN	PASSCAR	TOT	IDX2015	M	1993-05	57.40909216	
FIN	PASSCAR	TOT	IDX2015	M	1993-06	53.02015273	
FIN	PASSCAR	TOT	IDX2015	M	1993-07	39.6438122	
FIN	PASSCAR	TOT	IDX2015	M	1993-08	44.38563119	
FIN	PASSCAR	TOT	IDX2015	M	1993-09	58.2471811	
FIN	PASSCAR	TOT	IDX2015	M	1993-10	50.53896838	
FIN	PASSCAR	TOT	IDX2015	M	1993-11	44.73851074	
FIN	PASSCAR	TOT	IDX2015	M	1993-12	32.50902875	
FIN	PASSCAR	TOT	IDX2015	M	1994-01	90.38127533	
FIN	PASSCAR	TOT	IDX2015	M	1994-02	51.77404681	
FIN	PASSCAR	TOT	IDX2015	M	1994-03	72.99092989	
FIN	PASSCAR	TOT	IDX2015	M	1994-04	69.84809638	
FIN	PASSCAR	TOT	IDX2015	M	1994-05	81.61442395	
FIN	PASSCAR	TOT	IDX2015	M	1994-06	66.26416343	
FIN	PASSCAR	TOT	IDX2015	M	1994-07	50.8367105	
FIN	PASSCAR	TOT	IDX2015	M	1994-08	54.57502826	
FIN	PASSCAR	TOT	IDX2015	M	1994-09	64.16894109	
FIN	PASSCAR	TOT	IDX2015	M	1994-10	58.04868635	
FIN	PASSCAR	TOT	IDX2015	M	1994-11	46.70140325	
FIN	PASSCAR	TOT	IDX2015	M	1994-12	33.85438205	
FIN	PASSCAR	TOT	IDX2015	M	1995-01	113.7816006	
FIN	PASSCAR	TOT	IDX2015	M	1995-02	67.21252722	
FIN	PASSCAR	TOT	IDX2015	M	1995-03	85.63945634	
FIN	PASSCAR	TOT	IDX2015	M	1995-04	84.75725746	
FIN	PASSCAR	TOT	IDX2015	M	1995-05	94.20781297	
FIN	PASSCAR	TOT	IDX2015	M	1995-06	77.6335015	
FIN	PASSCAR	TOT	IDX2015	M	1995-07	57.86121909	
FIN	PASSCAR	TOT	IDX2015	M	1995-08	62.86769774	
FIN	PASSCAR	TOT	IDX2015	M	1995-09	67.73081907	
FIN	PASSCAR	TOT	IDX2015	M	1995-10	74.22600833	
FIN	PASSCAR	TOT	IDX2015	M	1995-11	57.7729992	
FIN	PASSCAR	TOT	IDX2015	M	1995-12	37.29495768	
FIN	PASSCAR	TOT	IDX2015	M	1996-01	148.3417418	
FIN	PASSCAR	TOT	IDX2015	M	1996-02	83.24649188	
FIN	PASSCAR	TOT	IDX2015	M	1996-03	92.03539823	
FIN	PASSCAR	TOT	IDX2015	M	1996-04	103.3606264	
FIN	PASSCAR	TOT	IDX2015	M	1996-05	103.7135059	
FIN	PASSCAR	TOT	IDX2015	M	1996-06	87.53618394	
